"author/first_name","author/headline","author/last_name","author/profile_url","author/username","document/page_count","document/thumbnail","document/title","document/url","full_urn","media/images/0/height","media/images/0/url","media/images/0/width","media/images/1/height","media/images/1/url","media/images/1/width","media/images/2/height","media/images/2/url","media/images/2/width","media/images/3/height","media/images/3/url","media/images/3/width","media/images/4/height","media/images/4/url","media/images/4/width","media/images/5/height","media/images/5/url","media/images/5/width","media/images/6/height","media/images/6/url","media/images/6/width","media/images/7/height","media/images/7/url","media/images/7/width","media/thumbnail","media/type","media/url","pagination_token","post_type","posted_at/date","posted_at/relative","posted_at/timestamp","reshared_post/author/first_name","reshared_post/author/headline","reshared_post/author/last_name","reshared_post/author/profile_picture","reshared_post/author/profile_url","reshared_post/author/username","reshared_post/media/images/0/height","reshared_post/media/images/0/url","reshared_post/media/images/0/width","reshared_post/media/images/1/height","reshared_post/media/images/1/url","reshared_post/media/images/1/width","reshared_post/media/images/2/height","reshared_post/media/images/2/url","reshared_post/media/images/2/width","reshared_post/media/images/3/height","reshared_post/media/images/3/url","reshared_post/media/images/3/width","reshared_post/media/thumbnail","reshared_post/media/type","reshared_post/media/url","reshared_post/post_type","reshared_post/posted_at/date","reshared_post/posted_at/relative","reshared_post/posted_at/timestamp","reshared_post/stats/celebrate","reshared_post/stats/comments","reshared_post/stats/funny","reshared_post/stats/insight","reshared_post/stats/like","reshared_post/stats/love","reshared_post/stats/reposts","reshared_post/stats/support","reshared_post/stats/total_reactions","reshared_post/text","reshared_post/url","reshared_post/urn/activity_urn","reshared_post/urn/share_urn","reshared_post/urn/ugcPost_urn","stats/celebrate","stats/comments","stats/funny","stats/insight","stats/like","stats/love","stats/reposts","stats/support","stats/total_reactions","text","url","urn/activity_urn","urn/share_urn","urn/ugcPost_urn"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:ugcPost:7393587081895145473","1280","https://media.licdn.com/dms/image/v2/D4D22AQGBZF4C3ha59g/feedshare-shrink_2048_1536/B4DZptMQ5aGQA0-/0/1762768523896?e=1766620800&v=beta&t=6YVAKrfB0Xup_KAdKMR7606msbmF0UoFprzueiEfmmk","591","1280","https://media.licdn.com/dms/image/v2/D4D22AQFCC904nBabuQ/feedshare-shrink_2048_1536/B4DZptMQ6AG8Aw-/0/1762768524263?e=1766620800&v=beta&t=wqZgEMGE0GSsqjaRid9LZBV6imflWD6NtSgurXNa_yI","591",,,,,,,,,,,,,,,,,,,,"images","https://media.licdn.com/dms/image/v2/D4D22AQGBZF4C3ha59g/feedshare-shrink_2048_1536/B4DZptMQ5aGQA0-/0/1762768523896?e=1766620800&v=beta&t=6YVAKrfB0Xup_KAdKMR7606msbmF0UoFprzueiEfmmk","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-11-10 10:55:26","3 weeks ago • Visible to anyone on or off LinkedIn","1762768526881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","67","0","2","210","8","1","7","229","The real challenge with change lies in staying with it.

After a Vipassana meditation retreat, I returned with a clear mind and deeper awareness. Mornings felt calmer, conversations felt more intentional, and each day carried a quiet sense of balance. For a while, that feeling stayed.

Then the pace of work, travel, and decision-making took over. That calm began to fade into the background.

It taught me something important. Change is not a single moment. It is a daily practice. The spark begins the journey, but structure helps it last.

Here are five ideas that have helped me sustain it over time.

1. Let it shape who you are.
When a practice becomes part of your identity, it stays. Mindfulness stopped being something I did. It became a way of being in how I lead, think, and respond.

2. Design for it.
Habits thrive when the environment makes them easy. Small cues like starting the morning in silence, keeping time away from screens, or pausing between meetings make a big difference.

3. Build accountability.
Sharing goals and progress with people who value similar growth helps you stay consistent. Growth feels lighter when it is shared.

4. Accept the rhythm of life.
Disruptions are inevitable. The key is to return quickly without guilt or frustration. The return matters more than the slip.

5. Reflect often.
A few quiet minutes each week to notice what worked and what did not can reset your focus and direction.

Change that lasts is rarely dramatic. It grows through repetition, awareness, and small steady choices that align with who you want to become.



#life #inspiration #growth #mindset #gratitude","https://www.linkedin.com/posts/rishabhmariwala_life-inspiration-growth-activity-7393587083371675649-F9al?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7393587083371675649",,"7393587081895145473"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7392154394143891456",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-11-06 12:02:27","0 months ago • Visible to anyone on or off LinkedIn","1762426947151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","49","0","8","196","6","3","2","213","Early stage investing teaches you to pay attention to rhythm. Companies grow through daily habits, weekly reflection, and the consistency that comes long before scale shows up on a chart.

Founders who sustain momentum often share a quiet quality. They stay centered when the situation shifts. They learn from customers with curiosity instead of defending their original idea. They treat feedback as fuel. Their clarity is steady, not loud.

There is always a moment in a conversation where the belief becomes visible. It may appear in how they describe the user, the problem, or the journey so far. It may be subtle, yet it carries conviction. That signal matters more than presentation polish or vocabulary.

The role of a good partner in this journey is simple. Ask questions that sharpen direction. Create space for clearer thinking. Hold attention on what truly drives progress rather than what creates noise.

Long term value grows when clarity meets patience. Growth expands from the inside outward.


#Startups #Leadership #Investing","https://www.linkedin.com/posts/rishabhmariwala_startups-leadership-investing-activity-7392154394143891456-EVII?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7392154394143891456","7392154391497031680",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7390994057851924480",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-11-03 07:11:41","1 month ago • Visible to anyone on or off LinkedIn","1762150301421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","25","0","3","121","2","2","3","132","𝐅𝐢𝐥𝐭𝐞𝐫 𝐎𝐮𝐭 𝐂𝐨𝐜𝐤𝐭𝐚𝐢𝐥 𝐒𝐭𝐫𝐚𝐭𝐞𝐠𝐲

Investor conversations can often sound like cocktail chatter, filled with opinions, predictions, and urgency. Market noise creates momentum, and momentum can easily be mistaken for insight.

Over time, I have learnt to pause and ask one question before every decision. What evidence have we earned, and what are we assuming. That single distinction separates clarity from consensus.

In early-stage investing, stories are easy to find. The real edge lies in process. Speak to customers, understand their patterns, and listen to what they value. Study the P and L until the numbers reveal where the business truly stands. Test the distribution logic until it works under pressure. Only then does conviction hold weight.

Founders who follow this approach build companies that endure. Investors who practise it make decisions they can trust through every market cycle.

Hype fades quickly. Discipline lasts longer and compounds quietly.


#VentureCapital #Investing #Entrepreneurship #Leadership #Startups #ConsumerBrand","https://www.linkedin.com/posts/rishabhmariwala_venturecapital-investing-entrepreneurship-activity-7390994057851924480-IGTZ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7390994057851924480","7390994055066796032",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7389881331645595649",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-31 05:30:06","1 month ago • Visible to anyone on or off LinkedIn","1761885006820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","52","0","8","181","3","2","5","198","India’s Playbook is Different.

The Western playbook rarely fits India. Our markets move to a different rhythm. Retail is fragmented, cultures shift every few kilometres, and buying behaviour changes with seasons, festivals, and even weather patterns.

Founders who succeed here understand these nuances early. They adapt formats, pricing, and distribution to local realities. They design SKUs that fit quick commerce baskets. They build loyalty through cultural rituals that matter to their audience. They empower field teams whose relationships and reputation drive trust in smaller towns.

India rewards founders who respect complexity. When strategy aligns with cultural truth, customer acquisition costs fall, retention improves, and working capital begins to breathe.

Every quarter, I ask one question. 

What have we done that makes our distribution harder to copy. The answer to that shapes long-term advantage.


#India #VentureCapital #ConsumerBrands #Entrepreneurship #Distribution #Leadership #Growth","https://www.linkedin.com/posts/rishabhmariwala_india-venturecapital-consumerbrands-activity-7389881331645595649-gc_9?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7389881331645595649","7389230474419757056",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7389230308597940224",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-29 10:23:10","1 month ago • Visible to anyone on or off LinkedIn","1761729790830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","48","0","2","173","9","3","4","191","Brand is Affinity, not Awareness

Awareness can be created through campaigns. Affinity must be earned through experience.

Every consumer brand starts with visibility, but the real journey begins after the first purchase. Repeat purchase is the true brand score. It reflects trust, habit, and emotional connection.

In a market like India, building affinity is about consistency in small details. The flavour that never disappoints. The packaging that feels familiar in a crowded shelf. The service that solves a problem quickly without friction. These are the quiet cues that make a brand part of a customer’s life.

When we evaluate consumer companies, we look for signals of this emotional durability. High retention rates, repeat purchases, and community-led growth all point to affinity. They show that the brand has moved from being a product to becoming a preference.

Great brands win twice. 

First in the market, then in the mind. 



#Brand #ConsumerInsights #VentureCapital #Entrepreneurship #CustomerExperience #Leadership","https://www.linkedin.com/posts/rishabhmariwala_brand-consumerinsights-venturecapital-activity-7389230308597940224-TjSp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7389230308597940224","7389230305808814080",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7388536204129910785","1066","https://media.licdn.com/dms/image/v2/D4D22AQHSyFpCYd6Xww/feedshare-shrink_2048_1536/B4DZolahZ.KQAw-/0/1761564301991?e=1766620800&v=beta&t=cHmsxt7alQ5hPEJOLjo1y5ryI6pV0tgVK1z5cFYExHI","1600",,,,,,,,,,,,,,,,,,,,,,,"image","https://media.licdn.com/dms/image/v2/D4D22AQHSyFpCYd6Xww/feedshare-shrink_2048_1536/B4DZolahZ.KQAw-/0/1761564301991?e=1766620800&v=beta&t=cHmsxt7alQ5hPEJOLjo1y5ryI6pV0tgVK1z5cFYExHI","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-27 12:25:03","1 month ago • Edited • Visible to anyone on or off LinkedIn","1761564303429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","20","0","2","178","3","5","4","188","Entrepreneurship often mirrors art. Both demand courage, self-belief, and the ability to turn imagination into impact.

Earlier this month at the ASCENT Conclave, that connection came alive when Pratik Gandhi took the stage. In front of 700 entrepreneurs, he brought his journey to life through the characters he has played. He spoke of how each role taught him something different about patience, discipline, vulnerability, and purpose. It was storytelling at its best, deeply personal yet universally relatable.

For the #Ideabaaz team, being part of this gathering felt truly special. The energy in the room captured what the show stands for - the passion, struggle, and resilience that define every entrepreneur.

A heartfelt thank you to Raj Nayak, Jeet Wagh and Mudit Kumar for building such a powerful platform that celebrates these stories. 

It has been a privilege to share this journey with my fellow Titans Jimmy Mistry, Sandesh Sharda, Simron Mohapatra, Shaili Chopra, Priyanka Salot, Archana Jahagirdar, Anupam Bansal, and Arjun Vaidya.



#India #Entrepreneurship #Inspiration #Growth #Future","https://www.linkedin.com/posts/rishabhmariwala_ideabaaz-india-entrepreneurship-activity-7388536204129910785-AA5Y?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7388536204129910785","7388536202531995648",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:ugcPost:7387894414074974208",,,,,,,,,,,,,,,,,,,,,,,,,"https://media.licdn.com/dms/image/v2/D4D05AQHqc_AOq_CO6g/videocover-high/B4DZocS_VrIgBI-/0/1761411337070?e=1765598400&v=beta&t=uHewACwThA8GR_VLszmhO3BZnaJBowj75Cm2FutnvJ8","video","https://dms.licdn.com/playlist/vid/v2/D4D05AQHqc_AOq_CO6g/mp4-720p-30fp-crf28/B4DZocS_VrIgB8-/0/1761411386198?e=1765598400&v=beta&t=_M3b9vrSm4sw24wY2KIhUWlrmhYhXlyylePSOS31bsE","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-25 18:56:29","1 month ago • Edited • Visible to anyone on or off LinkedIn","1761411389309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","36","0","1","254","15","3","8","280","Entrepreneurship is a mindset.

It begins with an idea, but it thrives on resilience, curiosity, and the courage to keep moving forward even when the path is uncertain. Every founder’s journey is different, yet the spirit that drives them is the same, the desire to create something that endures.

That spirit is what #Ideabaaz celebrates.

The show gives founders across India a platform to share their journeys in their own languages. It captures the raw energy of entrepreneurship that exists in every town, every city, and every dreamer who believes in building rather than waiting.

This is storytelling with purpose, stories that inspire, teach, and show us that innovation is not limited to metros or boardrooms. It lives wherever people have the courage to act on their ideas.

Episode 1 premieres today on Zee Tv and ZEE5.

Gratitude to Raj Nayak, Jeet Wagh, Mudit Kumar and Kailash Gandhi for bringing this vision to life. Your work has created a space where every idea has a voice.

It has been an honour to share this journey with an inspiring group of Titans, Jimmy Mistry, Archana Jahagirdar, Anupam Bansal, Arjun Vaidya, Priyanka Salot, Simron Mohapatra, Shaili Chopra and Sandesh Sharda. Each brings a unique perspective on what it means to build with purpose and intent.

Pratik Gandhi has been a phenomenal host for the show. 

Ideabaaz is a celebration of belief, creativity, and possibility. It reflects the strength of India’s founders and the collective drive that continues to shape our future.


#India #Entrepreneurship #Future #Inspiration #Growth #Success","https://www.linkedin.com/posts/rishabhmariwala_ideabaaz-india-entrepreneurship-activity-7387894835824889856-6TnF?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7387894835824889856",,"7387894414074974208"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:ugcPost:7387824884497960961",,,,,,,,,,,,,,,,,,,,,,,,,"https://media.licdn.com/dms/image/v2/D4D05AQH0G1HkXrAivQ/videocover-high/B4DZobTn1LGgBI-/0/1761394721680?e=1765598400&v=beta&t=h-a77cvZEZ5BGz5EE8vaUI1IMEX1jboXW-oOgdUN-ks","video","https://dms.licdn.com/playlist/vid/v2/D4D05AQH0G1HkXrAivQ/mp4-720p-30fp-crf28/B4DZobTn1LGgB8-/0/1761394728085?e=1765598400&v=beta&t=bb020gnldMBRd16eWwT7YpGBiNya9unNBGC8TJTCH1M","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-25 14:18:56","1 month ago • Visible to anyone on or off LinkedIn","1761394736408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","16","0","4","155","11","6","3","176","We’re often told to follow our passion, but maybe passion follows progress.

When you do work that matters, create value, and see the impact of your effort, that’s when passion begins to grow.


#work #passion #growth #mindset","https://www.linkedin.com/posts/rishabhmariwala_work-passion-growth-activity-7387824988495474688-DDzG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7387824988495474688",,"7387824884497960961"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7387059644218695680",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-23 11:37:44","1 month ago • Visible to anyone on or off LinkedIn","1761212264113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","53","0","9","251","2","1","6","269","A family office operates differently. It can think across decades, observe patiently, and act with precision. The capital is patient, yet the intent is sharp. 
Flexibility allows it to explore funds for insights, co-invest when conviction is strong, and support founders through both growth and correction cycles.

For me, every investment begins with three questions:
 ✅ Is the founder’s drive visible in the way they build?
 ✅ Are the unit economics sound enough to sustain scale?
 ✅ Does the distribution network become stronger with time?

Access to diverse funds and partnerships brings intelligence, but decisions rest on one core principle. Do we truly understand the customer’s behaviour well enough to anticipate where demand will move. When that clarity exists, conviction follows naturally.

The advantage of a family office lies in its ability to combine patience with precision. It can move quickly when required, yet stay committed when markets fluctuate. That balance creates lasting value for founders, for partners, and for the ecosystem it believes in.


#FamilyOffice #Investing #VentureCapital #Entrepreneurship","https://www.linkedin.com/posts/rishabhmariwala_familyoffice-investing-venturecapital-activity-7387059644218695680-6Ssu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7387059644218695680","7387059642067136513",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7385940099257077760",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-20 09:29:03","1 month ago • Visible to anyone on or off LinkedIn","1760945343794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","58","0","4","250","6","1","7","273","𝐃𝐢𝐬𝐭𝐫𝐢𝐛𝐮𝐭𝐢𝐨𝐧 𝐝𝐞𝐜𝐢𝐝𝐞𝐬 𝐭𝐡𝐞 𝐬𝐜𝐨𝐫𝐞𝐛𝐨𝐚𝐫𝐝.

Every founder talks about product strength. Fewer talk about route to market with the same intensity. The winners do.

Here is the thing. Distribution is a day one question. Channels create truth. They reveal price points that convert, claim packaging that lands, and geographies where your story actually travels.

In India, defensibility often hides in the boring parts. Local networks that move inventory on time. A sales motion that Tier 2 retailers trust. Partnerships that lower unit economics as you scale. Nail this and the feedback loop compounds in your favour.

When I meet a consumer startup, I first ask how they plan to win shelf space in the mind and in the market. Product can create interest. Distribution builds advantage that lasts.


#India #Startups #Future #Distribution #Consumer","https://www.linkedin.com/posts/rishabhmariwala_india-startups-future-activity-7385940099257077760-aOgz?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7385940099257077760","7385940098573545473",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7384120307290116096","1365","https://media.licdn.com/dms/image/v2/D4D22AQH2aoyDhf6jAA/feedshare-shrink_2048_1536/B4DZnmqR9zIEAw-/0/1760511469822?e=1766620800&v=beta&t=GGhxvl3xIuAxxp1yGEcD9pGFv5Em0i_w_UGRw8vn_aY","2048",,,,,,,,,,,,,,,,,,,,,,,"image","https://media.licdn.com/dms/image/v2/D4D22AQH2aoyDhf6jAA/feedshare-shrink_2048_1536/B4DZnmqR9zIEAw-/0/1760511469822?e=1766620800&v=beta&t=GGhxvl3xIuAxxp1yGEcD9pGFv5Em0i_w_UGRw8vn_aY","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-15 08:57:51","1 month ago • Visible to anyone on or off LinkedIn","1760511471579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","25","0","2","245","8","1","1","259","When your legacy becomes your launchpad.

Last weekend at the ASCENT Conclave, in a conversation with Aditi Kothari Desai, we spoke about leadership and legacy. The idea that what you inherit can be both a foundation and a test.

It is easy to take comfort in what already exists. The safety of a family name. The familiarity of systems that work. Yet legacy means little if it does not evolve. Every generation has a choice; to preserve what was or to reimagine what could be.

Here is what I keep coming back to:
👉 The blueprint you inherit is only a starting point
 👉 True leadership is measured by what you add, not what you maintain
 👉 Conviction matters more than comparison
 👉 Playing safe may protect the past but it rarely builds the future

To anyone who has grown up around success, remember this. Legacy is not a shield. It is a challenge. The real privilege is having the chance to create your own story within it.

Here’s to those who build forward, not backward.


#India #Entrepreneurship #FamilyBusiness #Legacy","https://www.linkedin.com/posts/rishabhmariwala_india-entrepreneurship-familybusiness-activity-7384120307290116096-0VlK?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7384120307290116096","7384120304932995072",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7383392404973817856",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-10-13 08:45:26","1 month ago • Visible to anyone on or off LinkedIn","1760337926143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","74","0","14","338","10","3","8","371","Everyone talks about product-market fit. Few talk about founder-market fit.

Before a founder builds the company, the company builds the founder. Their background, values, and worldview shape every decision, who they hire, what they prioritise, how they endure setbacks.

As an investor, I look for alignment between what the market needs and what the founder naturally does best. When that match exists, execution feels effortless.

Great ideas fail in the wrong hands. Average ideas flourish with the right founder.

The fit between problem and person is often the most powerful moat of all.


#leadership #investing #mindset #growth #startups","https://www.linkedin.com/posts/rishabhmariwala_leadership-investing-mindset-activity-7383392404973817856-XNr8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7383392404973817856","7383392404239958016",
